id,name,set,collector,newPrice
e9975663-3038-4c72-b29c-65635dbe36bb,"Marchesa, the Black Rose",2X2,382,1.75
e99ae543-086c-4b9a-ac69-d9d12d28c45d,Mana Vault,30A,256,114.99
e99d6fc0-dcf2-4b25-81c2-02c230a36246,"Sothera, the Supervoid",EOE,115,2.35
e9a087f9-57c3-4743-b03b-7bfd2b86eefd,Mount Doom,LTR,343,8.81
e9a213c8-f9b5-4fcb-969c-b6c574810f21,Urza's Saga,SLC,21,59.25
e9a469c4-2cbd-47d4-af42-6bfce60a5f0e,"Namora, the Sea Queen",MSC,632,1.16
e9a52e70-b7a7-4ad4-97e1-a7033925db53,Rapid Hybridization,C15,102,1.29
e9aa38f2-be66-4247-aa8e-996bb774edab,Stream of Life,30A,510,14.47
e9b00377-9acc-47c4-ae2f-b396d7050a15,Bontu's Monument,AKH,225,5.32
e9b288fb-d122-4c9f-9dd9-d21856a6aac9,Dark Fortress,MSH,380,4.62
e9bd8439-e1c5-4134-919b-8ce3d58a5b3d,Sculpting Steel,BRR,113,3.31
e9be371c-c688-44ad-ab71-bd4c9f242d58,Force of Negation,MH1,52,52.60
e9be6dcf-5e25-4b8c-9cd0-badf3771f81e,Scathe Zombies,LEA,125,28.54
e9c124d7-b4b1-43cf-9830-1244053cc056,Managorger Hydra,MOC,307,1.30
e9c296d0-ad8d-4139-97c4-e36c4af3d3c9,"Kaheera, the Orphanguard",MUL,47,1.33
e9c3a74f-6b39-42f6-a144-592f83846d9b,Pirated Copy,SLD,2363,7.80
e9c5dce8-b67f-41cd-b96c-67e49833a96f,The Black Gate,LTC,490,22.23
e9c93f28-a523-4998-928c-5fe581dca5a3,Caves of Koilos,C21,283,1.00
e9ca6518-aa90-4614-86aa-b972f60cce49,Swamp,SLD,2542,5.51
e9cb08a7-cfcf-49ee-948b-4be859c1d256,Ratcatcher,A25,103,12.25
e9cb2f3d-0ad8-4d5a-a51d-e161ec311b09,Eldrazi Temple,PLST,DDP-68,3.54
e9d36855-c38a-4bba-a642-cff3f81e057e,Path to Exile,2XM,25,1.57
e9d43c53-6206-441e-b3d1-ce785ef2e03f,"Gale, Waterdeep Prodigy",SLD,2488,2.64
e9d7e6fe-ed8b-442c-86f0-c84e9d333f62,"Syr Konrad, the Grim",PW23,5,2.62
e9d88763-35bd-472a-810e-02c795d0c873,Season of the Bold,BLB,285,1.68
e9df9c5e-7087-42b2-9001-c89d40a66c68,Dark Petition,ORI,90,2.88
e9e2f1fe-4df0-48c8-b469-4175ba5011e8,Scryb Sprites,2ED,216,1.13
e9e37440-ac69-46d2-beea-655a209feb6f,Six,PMH3,169p,5.04
e9e4ff9c-6244-43e1-b569-32a270c4e014,Helm of Awakening,DMR,224,3.94
e9e69236-3a67-449f-8591-094ef78da6e7,Sunbaked Canyon,TLE,58,3.37
e9e9a569-4a6a-4440-a99c-aa608ee3dacc,Manabond,MB2,208,1.55
e9ea2a6b-5aaf-4178-b945-f409fe83c41a,Zedruu the Greathearted,C16,231,2.34
e9eb7b9b-5189-4d20-8dec-e9d3df63e26e,Genju of the Realm,BOK,151,4.03
e9ecee02-12c0-4aed-a679-41bce95e0cda,Freed from the Real,SOK,38,8.09
e9ed6669-e340-46d5-906b-e24e76464e75,Obsianus Golem,LEB,268,21.05
e9f1e950-473a-4153-84a9-a8f71b03df21,Rain of Filth,PLST,USG-151,6.15
e9f3a20f-a788-4d8b-946b-d9c1c983a85a,Luminarch Ascension,ZEN,25,12.65
e9f9db2d-96bd-42c6-a7cb-5f83a718a269,Dormant Volcano,C14,291,1.01
ea007a18-b31a-4881-92c4-86120dc5729b,Starnheim Aspirant,KHM,380,9.75
ea01e610-43b8-44a3-9480-14f92f68a0b5,Island,WC02,shh334,3.69
ea020a19-2907-4627-8a3b-d481404f5aca,Ezuri's Predation,CMM,287,5.66
ea07f8e7-97ea-4c22-aff4-0e57b683313e,Death Baron,HOP,25,4.55
ea0891f0-83ce-4eb7-b0a9-cbc8168bafff,Rohgahh of Kher Keep,LEG,255,40.44
ea0c8ff8-9d4d-4c17-a5ed-3e1ab9f3d849,Rapacious Guest,LTC,111,3.25
ea0fb629-ba9d-44bc-8a18-9f0f114ec910,Forcefield,CED,244,92.00
ea1072d6-afda-4282-8dff-06a76ceb447d,Dream Trawler,THB,336,2.63
ea11f546-4f7c-4649-9e6e-65d0a3ef3912,Dualcaster Mage,SPG,153,8.03
ea123356-3055-4e42-b816-ac3c4e9087d1,Chromatic Lantern,GRN,233,1.26
ea141e39-8124-4d72-a154-eb76e71be1dc,Karmic Justice,C15,72,1.65
ea164381-1e76-4cfb-ab88-70b97c6285dd,"Valki, God of Lies // Tibalt, Cosmic Impostor",PLST,KHM-114,3.56
ea1694c4-33b5-4505-a74b-5a2ffcba0600,Urza's Incubator,PMH3,297p,17.12
ea20208b-1939-4c69-8cfd-c0a42f9dc427,Elspeth Conquers Death,THB,13,1.15
ea21033a-9318-4599-a4bc-b7262621d7d8,Lightning Greaves,PLST,CMM-398,4.49
ea23111b-ccc1-4d5c-a9d2-9db14c728820,Soulherder,MH1,214,1.84
ea2cfd10-37d9-4429-842e-f5a4c9abe3a4,"Morophon, the Boundless",CMM,669,10.24
ea2e4498-a91e-48b0-b14f-a7917241160b,Island,WC02,cr333,3.19
ea2e9f4c-b6b4-4199-93ae-10df75590715,Full Flowering,C19,32,1.72
ea352f02-de67-4da6-8049-d3031c0877ae,"Ajani, Sleeper Agent",DMU,371,1.66
ea3d30fc-b1a1-45cc-a89a-d2593bf22031,Windfall,SLD,1775,11.32
ea3fee06-e337-4301-86f1-ec9b1a25bffc,Time Walk,30A,83,489.98
ea409050-4296-4b76-a6cd-2896ce1b88e4,"Urza, Chief Artificer",BRC,2,3.83
ea414698-5f87-461b-b1b2-b317b929280f,Prosperous Innkeeper,AFR,402,1.27
ea430b17-2014-4b8e-b53f-43bcfc06f7cd,The Fire Crystal,FIN,135,6.77
ea4814b8-9aea-4e44-aec1-d585473f5d1c,Dualcaster Mage,2XM,124,4.50
ea48de8d-edcd-414e-b630-473af2d95abe,Deathrender,CNS,197,7.54
ea49c01f-3f32-4c66-893c-56931e0e8981,Vibrance,ECL,295,6.28
ea4b50c6-fc72-4f25-9389-73fc81cad057,Perpetual Timepiece,PLST,KLD-227,1.16
ea4dad24-9d4e-4da2-88e5-9946b1e8cb6b,Molten Psyche,PLST,SOM-98,5.78
ea524e81-4898-4a41-8b34-06defd26e4c7,Cosmos Elixir,KHM,368,4.33
ea531418-6c7c-4e23-b681-6bfdd4a3eb79,"Agrus Kos, Eternal Soldier",J22,1,1.93
ea5314a6-244b-4375-9965-c7ea93f4d52f,Power Depot,EOS,79,5.22
ea53e1ee-fc87-4aaf-b876-a0b5622414f7,Spellseeker,SLD,1165,21.97
ea58393a-7d69-4f99-90b7-ef6f31e4c80b,Seat of the Synod,SLD,301,28.25
ea5bb98e-5438-44eb-adcb-56352c4df589,Elegant Parlor,PMKM,260p,10.75
ea5ddc28-dfc1-4b96-b6e2-590fcb1f83ef,Their Name Is Death,40K,62,7.48
ea630ba1-22f9-4a10-bdc6-0d03128214f4,Scute Swarm,DSC,197,8.57
ea631eb8-fdc1-458c-b5af-c286b91db37e,Azure Beastbinder,PBLB,41p,1.50
ea660d42-a441-48d8-98c1-00933cde94a4,Starnheim Unleashed,KHM,33,1.59
ea68cf78-e200-4169-89f4-cdee3aa13592,Swords to Plowshares,M3C,173,1.41
ea6ac3e4-b5dd-49e5-9bd6-8f39dd1080f7,Karn Liberated,PLST,NPH-1,3.35
ea7047d8-8d32-48a3-829b-7eb5427ed53a,Vigor,BBD,215,16.19
ea7070a5-048d-47e6-a924-124fc3b0cb5f,Water Elemental,CED,92,2.70
ea751fe2-b64a-4265-8885-a9016b29b5b3,Eladamri's Call,MH1,197,11.11
ea7bc1f4-a0f5-42ee-b9ee-499fed12f884,Leaf-Crowned Visionary,DMU,414,5.38
ea7e4c65-b4c4-4795-9475-3cba71c50ea5,"Valki, God of Lies // Tibalt, Cosmic Impostor",KHM,114,3.68
ea7e7daf-7c06-4c74-8bcf-e42c1f611861,Virtue of Loyalty // Ardenvale Fealty,WOE,38,7.67
ea7fccf1-7872-441b-b4e2-41aaaee23858,"Garruk, Cursed Huntsman",PELD,191p,2.23
ea83eaeb-cf82-406b-977f-2bac41925739,"Keiga, the Tide Star",CHK,72,4.24
ea859431-c1bf-4d07-9845-430bc217cb91,Grief,MH2,311,4.59
ea886239-c58f-4291-bd32-ed306ae1d6de,"Aang, at the Crossroads // Aang, Destined Savior",TLA,304,6.38
ea8e1f76-bd26-4037-8556-e348d50bfd95,"Azusa, Lost but Seeking",FCA,15,13.37
ea979ce3-5ac3-4ca1-a28c-aa6071c32616,Dark Depths,SLD,1680,12.25
ea9f8dd7-b774-40c5-9e67-3eb87bb72541,"Garruk, Cursed Huntsman",ELD,270,2.43
ea9fc6ee-2205-4f77-8e14-313bfbe68c1e,Plaza of Heroes,DMU,421,8.86
eaa1db45-6e3a-4941-b55e-7a91a60ea1b6,Hedron Crab,SLD,1430,21.26
eaa23075-d826-4654-9d5e-993c9824593d,Raffine's Tower,SNC,292,22.99
eaa55b3c-acf4-4d2a-9f32-c7fce6672f3d,Black Knight,3ED,95,1.57
eaa7d3aa-d52f-45d9-912f-7511fa6f08a6,Vanquish the Horde,DBL,41,1.70
eaac5673-fc6f-455c-a4e9-a19061f34d32,Blossoming Bogbeast,C21,386,6.97
eaac88da-d19e-4771-944c-3709963d04e7,Mesa Pegasus,LEA,28,41.00
eaacd338-1040-4d61-977e-7c97d0f26724,"Chishiro, the Shattered Blade",NEC,73,2.13
eaada60d-1857-4fc2-a997-d7775565221a,Faerie Artisans,CMM,92,1.95
eaadb067-4a77-4d6e-931d-447bd0c06594,Majestic Genesis,CLB,240,5.65
eab5ca32-fe4c-41d2-9b80-9992ee482c01,"Hulk, Always Angry",MSC,502,4.51
eab611c3-3a24-4033-864f-084b71317320,Ashnod's Altar,5ED,349,14.60
eab647ce-fe86-450d-b5e8-ebcda631f6a1,"Venom, Eddie Brock",SPE,12,10.34
eab8249f-b60f-4bf9-8a45-65293d711925,Oath of Druids,MB2,212,5.65
eaba0387-dbbf-4589-949c-2acbdcd6b5bd,Krang & Shredder,TMT,245,1.96
eabd821e-bcfd-4dc1-a724-05e62a8a57d8,"Sliv-Mizzet, Hivemind",CMB2,99,2.54
eabe1af2-d26e-4086-a71d-f818fb41fa25,Echo of Eons,MB2,160,8.50
eabffca8-7810-4e8e-b3fe-7f8a14dcbf14,Dune-Brood Nephilim,PLST,GPT-110,3.65
eac210dc-0814-4c0a-9bf7-12fa26128c3a,Sangromancer,CN2,147,1.15
eac4bcea-7012-4e26-8aef-4b57a1c804f2,Shared Summons,PLST,M20-193,1.04
eac686d2-9d30-4c9f-9b29-63b9bf91c647,I Will Savor Your Agony,DSC,338,1.02
eaca2674-8fff-4e4f-b3fc-607a5e9f2cc8,The Mysterious Sphere,UNK,RA05,9.79
eacbcd82-36e6-424c-bd4e-ec3a584836c5,Zurgo and Ojutai,MOM,258,1.25
eace2c85-976c-425e-9800-5a6ccbd91b56,Mountain,LEA,292,49.25
ead51a23-db13-4424-9191-dc992c510921,Necro-Impotence,UNH,60,2.11
ead6a871-43e1-4ebb-a685-e6fdc39aa5cc,Weathered Sentinels,NCC,85,1.28
ead8befa-27dd-4ec4-b317-1c231407e0ac,Faerie Macabre,SHM,66,7.46
ead9b7bb-39c2-4a7f-8849-923df6ae2c24,Breathkeeper Seraph,VOC,69,2.24
eadd0f51-703f-4235-af9a-74a1d8aeec50,Swords to Plowshares,PTC,bl52,4.53
eadded94-3c18-43a9-bde9-f7ec86a98cce,Spirit Water Revival,TLA,370,1.88
eadee447-ce9a-4dea-a074-bfd04197548e,Reflections of Littjara,KHM,73,3.24
eae141d6-f4a7-4223-ae4f-217415be559a,Battle Angels of Tyr,PCLB,9p,26.10
eae6fb49-dec5-4f57-8039-4e2194d0697b,Thran Portal,PDMU,259p,1.35
eaea2e54-ee50-47b9-a2a5-e3353831248c,Unsettled Mariner,MH1,216,5.41
eaeaf9f2-d196-4607-a704-06f2315d8cc5,Petrified Field,ODY,323,4.72
eaed17fa-09ed-47d9-a310-94c4a894b992,Guardian Project,PIP,469,13.64
eaedf482-9f2c-497a-bf1c-bebb4168c52f,Sword of Hours,AFC,61,6.01
eaf14be9-b943-4002-b29d-a5e03bcb89ef,Earthquake,PTC,mj189,2.99
eaf56de3-a2c5-476a-9fac-f149e8c3aa3d,Second Harvest,SLD,2380,6.47
eaf86997-68e8-4c37-99f1-db10ac08f54c,Mechanized Production,MKC,109,4.20
eafbc345-7f8a-4173-9168-fbaefdd42f2e,Dirtcowl Wurm,BRB,19,3.44
eafbeafb-ef84-4a8d-9ca8-ca305b1feeea,Counterintelligence,PTK,41,10.49
eaff0a1e-b65a-422f-8f9f-65fac037047d,Rockfall Vale,MID,266,3.03
eb08b642-aff6-4c37-a952-f8ddcfc4767e,Gilded Goose,SLD,93,3.55
eb098550-22e6-4079-8c59-ed9ec2f764e3,"Captain Marvel, Earth's Protector",MSH,11,1.10
eb0cb4bc-c2de-4d4a-8daa-df68350239a9,Bribery,SLD,411,7.39
eb0e0404-4846-4891-acfa-bd0951ecf9c6,Endurance,MH2,157,6.69
eb12ce05-cfc9-4628-a2a3-f207fd9b149a,Karplusan Forest,9ED,321,3.67
eb23c5fc-3172-44c3-9d3a-ec619c6c4824,Mists of Lórien,LTC,501,1.20
eb241954-a257-4e44-9b92-f4ffe63dd11b,Culling the Weak,SLD,1818,26.45
eb28b35c-28a5-4042-b21d-6d43658a16eb,Crucible of Worlds,M19,229,34.96
eb2d2d35-4956-42fa-94e0-b241ed666683,Bruce Banner // The Incredible Hulk,MSH,331,25.30
eb36cb3e-6eca-4ea7-ab86-ffc6a76f48ff,Vesuvan Doppelganger,CEI,88,26.51
eb382d12-88a2-4ace-942b-9c0f87bfbacc,"Karazikar, the Eye Tyrant",SLD,1791,15.74
eb385a33-0f92-4258-b582-de5a6bb4db2c,Baleful Strix,SLD,2070,10.02
eb3f7e4f-57d1-4b8b-85d7-ef62ceccce93,Pariah,10E,33,1.95
eb3f9eac-0fa2-40ed-9ecc-daf6c7c7be2f,Wrath of God,PTC,bl58,2.69
eb41631e-3545-4dc3-861e-1dbe3d82898b,"Then, Dreadmaws Ate Everyone",UNK,RG08,39.26
eb444c1e-0655-4251-9ecf-ad03473c6bb5,"Shinka, the Bloodsoaked Keep",PLST,CHK-282,15.36
eb49805c-8546-463d-b78c-f4ea109851b4,Stoneforge Mystic,2XM,337,47.90
eb5038af-06b0-401e-8dea-a1a8483788ae,Barad-dûr,LTR,253,1.99
eb5237a0-5ac3-4ded-9f92-5f782a7bbbd7,Warren Warleader,BLB,38,2.48
eb52820c-8660-4c4a-bb64-5b2fc580b6a3,Underground River,BRO,267,1.62
eb55e544-ab9d-403d-93ee-19e792a256c5,Brightclimb Pathway // Grimclimb Pathway,ZNR,285,4.86
eb562143-fdf0-4eed-83ac-551627c576d2,Tempest Efreet,LEG,166,12.84
eb5730f5-a44c-4f75-a26f-90815cfcd31e,Sarcomancy,TMP,154,16.35
eb57b3c4-1b38-430a-82fe-202ef1bf0c63,Quasiduplicate,PGRN,51p,1.43
eb5f5899-f93d-4635-a302-bf92722890ac,Tinker,WC00,jf45,1.00
eb604455-c411-414d-a2ef-e7567ee86a4d,Dreamroot Cascade,VOW,262,1.48
eb651c3a-cb27-4b73-8eb6-b87d65211097,Maelstrom Pulse,ARB,92,1.49
eb65e79d-b2ea-4d6d-bb5e-3232259eece9,Animate Wall,30A,298,61.10
eb68983d-fd8c-4844-8ceb-afd3cae7e4df,Mystic Enforcer,ODY,290,1.45
eb69473f-de99-43a7-b094-429465ae735c,The Cauldron of Eternity,ELD,82,1.27
eb6953fd-ee48-49dc-9c9c-bfb9a9dc06d0,Glasses of Urza,LEB,246,51.49
eb6a101b-be36-4915-beba-64ed09165469,Blasted Landscape,PLST,CM2-238,3.70
eb70cd72-88c0-4068-b5de-d8cc594436a1,Mons's Goblin Raiders,CED,165,4.70
eb79f973-2384-4de4-81fb-14ba5a0e5556,"Tadeas, Juniper Ascendant",SLX,16,1.15
eb7a31bb-5f3b-4215-9e21-9965d459f032,Zur's Weirding,6ED,108,1.06
eb7a6fc7-f692-41c5-8d36-08fd3b076a34,Temporal Mastery,INR,307,7.40
eb7b9762-740b-4c1c-a411-20dbf023aea5,Drown in the Loch,CLB,842,2.57
eb7be00a-3de3-4fc0-9779-aa160dffe7df,"Killmonger, Ruthless Usurper",MSC,364,14.13
eb7fc17a-00e6-48f2-a1b9-970d7720f87d,Saruman of Many Colors,LTR,412,6.59
eb81b6e3-ec2b-4f2f-a8dc-8c37bde3e1d1,Crystal Vein,C14,289,7.83
eb81c6e6-fded-4cd3-a6fa-486419a5408a,Cabal Conditioning,SCG,56,2.68
eb826550-8943-4e0d-9729-d0981c3dee5f,Elspeth Resplendent,PSNC,11p,5.64
eb8a16f6-55c1-40eb-998f-592bf31916b1,Bloodline Pretender,KHM,235,1.19
eb912458-e016-4ea2-a2ea-40ac1a57f8fb,Food Chain,2X2,147,43.53
eb93617a-539f-4448-bb4a-ea281a3fc340,Galvanic Blast,SPG,90,5.13
eb941485-d85a-4693-b797-890e38c8d056,Airbender Ascension,TLA,364,2.77
eb96c335-9ed3-4f7d-b07a-185ff4044976,Steam Vents // Steam Vents,ECL,348,16.16
eb9963e0-a22a-4a64-aa0c-b7c67c5fee96,One with Death,CMB2,45,1.23
eb9a95ba-4c64-4547-b497-d06f3b9a397f,Scrubland,30A,277,314.60
eba294e7-7097-4bc3-b396-72e85dd4f441,Whirling Dervish,LEG,211,17.91
eba2995e-f255-46da-abcf-9a6f3996edb1,Thran Portal,DMU,422,1.01
eba40dcf-b49d-41db-8cf0-c55758b0843a,Into the Time Vortex,MSC,363,1.55
eba7f1a7-5e3a-4567-8f4e-176f6322f4a8,Horizon Stone,CMR,694,4.87
ebab854f-f041-49d8-bd7c-3d1cdca72cc6,Scourge of Valkas,SLD,1490,34.41
ebacdfc9-7459-45b7-b563-572bdab27702,"Hermes, Overseer of Elpis",FIC,141,1.45
ebafd1c7-c248-494c-b9b7-3521c6c4352c,Cheatyface,UND,20,1.21
ebb0070f-8686-4127-91c3-4f1488e2d995,Tempt with Reflections,C13,60,2.19
ebb44595-56f6-4be5-80bb-618ddd320f4a,Fiendish Duo,MKC,153,3.50
ebb48053-da60-477a-b1eb-a9ab9ea682af,Rashida Scalebane,MIR,35,3.39
ebb5e613-a803-42f3-840a-7089ac6b7e3d,Brash Taunter,M21,133,2.07
ebb6664d-23ca-456e-9916-afcd6f26aa7f,Dark Ritual,LEA,98,245.97
ebbad0a9-925f-43cc-b771-7e5ac178e7e5,Cemetery Protector,PVOW,6p,2.60
ebbaf2e2-b4af-4a84-ab27-d8a6b40c9552,Island,SLD,240,8.66
ebbfc1b2-2407-4079-a847-6bb6b9a2c9de,"Ajani, Mentor of Heroes",SLD,397,5.74
ebc01ab4-d89a-4d25-bf54-6aed33772f4b,Force of Will,EMA,49,73.23
ebca1926-6809-4924-a80c-f322266ac38e,Massacre Girl,SLD,1233,38.40
ebca896a-6f1e-4235-a725-aa5d57c06181,Loxodon Warhammer,J22,784,1.44
ebccea8f-b3f1-41a2-a145-8fc41b21d936,The Magic Mirror,ELD,345,5.25
ebcf9ad6-5c1c-4b12-9778-2b9338bf49aa,Rhys the Redeemed,TLE,52,2.96
ebdf2f50-f69a-47c4-a75f-ff55781bb0c8,"Toothy, Imaginary Friend",BBD,12,10.13
ebe1f2e3-2cdd-4db9-a8aa-e5006c14127c,Peer into the Abyss,PM21,117p,5.07
ebe22587-662c-4f43-adbc-a614f5680636,Keeper of the Nine Gales,PLST,LGN-42,8.94
ebe3b738-703d-465c-bc76-2b66f1e0aff2,Primal Rage,10E,286,7.35
ebe3d840-95af-4664-ace0-625f89f06a41,Kinsbaile Cavalier,MOR,15,8.14
ebe4115e-7ca3-4996-a390-133c2e6d09b7,Wu Infantry,PTK,59,1.12
ebe6a5a0-3c1f-4e97-9bc6-aa74daeec7a0,The Eleventh Doctor,WHO,411,1.50
ebe7ddb9-ac1c-4c42-a7c7-8683c7ba448d,Prismatic Vista,SPG,38,42.52
ebe83332-195e-4ac1-878f-f52eef62ce6a,"Wolverine, Best There Is",SLD,1737,39.04
ebe86548-99ff-4c29-aa4c-1af092989707,Cephalid Facetaker,NCC,124,5.83
ebe8845e-df1c-481c-949c-aab84af99a05,Kird Ape,ARN,40,14.78
ebe9116e-7b04-4f2a-aa67-89a42c6e1801,Elspeth Tirel,SOM,6,3.68
ebe9427d-068f-487c-9263-b40366a164bc,Luminarch Aspirant,ZNR,319,1.79
ebf0b7b3-2e9a-4fb1-aaad-ff1567a4993c,"Gogo, Mysterious Mime",FIC,153,4.63
ebf451c9-3773-4563-9c44-45a1b3e9b31a,Augur of Autumn,DBL,168,5.90
ebf52151-9b4b-40c3-945b-8c32d13e1ad3,Thought Vessel,40K,259,3.71
ebf6550a-b01e-45b0-807c-5593ed419bac,Collector Ouphe,SLD,1077,11.79
ebfaaaac-b0ad-4f1d-93b4-64dcccfe1cd1,"Ironheart, Clever Champion",MSH,360,2.05
ebfcda26-1f28-4d60-bc7b-8c0bafc6b132,Sol Ring,40K,251,2.89
ebff1b5d-b948-48fa-9fa7-690b13ab5d71,Call of the Herd,TSB,74,9.83
ec01de20-8f78-47dd-8735-5e3981013708,Ripjaw Raptor,LCC,253,1.07
ec0686ba-1277-4412-a397-7a6227808311,The Rack,ATQ,72,19.57
ec06ad7b-aeb8-4aea-b005-0b3e80af6bd4,Mycosynth Golem,PLST,5DN-137,49.55
ec082062-5394-4340-bc29-0efd2af4b822,Psionic Entity,LEG,67,7.17
ec08dcdb-7b8a-4ffd-b7d6-27e5961c1763,Swamp,WC02,cr340,4.00
ec136ce7-bad4-4ebb-ab00-b86de3d209a7,Force of Will,2XM,340,215.91
ec15714b-3853-47c6-848f-3df3a735548c,Second Sunrise,PLST,MRD-20,3.89
ec16e216-95e1-41f7-87e0-78b6ac3fe1df,Countersquall,CON,103,1.25
ec17fa3c-9033-4eab-a236-3f0068595536,Thousand-Year Storm,2X2,390,6.77
ec18d8cd-67ed-4338-8ae7-69628469cd43,"Iron Man, Tony Stark",MSC,851,5.08
ec191a2f-12b1-438b-b2fe-f88fb82d9b87,Comeuppance,MAR,1,2.71
ec1b0a4e-e52e-4d4e-9b12-24676d8571b1,Seed the Land,SOK,146,3.34
ec1d8a99-8a06-4e51-9277-96edb6899b29,Reliquary Tower,CMM,425,4.60
ec2120ff-a6d4-4192-96c0-33c139155ddf,Champion of the Parish,DDQ,4,1.08
ec221d0f-1a3a-47ab-9bd2-5dc240a29154,Leaden Myr,HOP,116,1.64
ec275844-6ed6-4d05-9c02-b5a566a7fd5d,Once Upon a Time,MB2,71,1.00
ec288d76-c1f5-471b-8a53-504f88469c1b,Hushwood Verge,DSK,261,6.86
ec2b56b0-126c-411b-8c43-b690fc8c194b,Asceticism,SOM,110,7.80
ec2bacc7-22b2-4f71-b7d7-bb4bb46d6eda,Island,SLD,2510,6.41
ec386bc3-137b-49b5-8380-8daff470f0bc,"Jace, the Mind Sculptor",2XM,334,24.07
ec3c80c4-4935-455c-a14f-a0532b6a41a8,"Eirdu, Carrier of Dawn // Isilu, Carrier of Twilight",ECL,286,8.02
ec3de5f4-bb55-4ab9-995f-f3e0dc22c1bb,Voice of Victory,TDM,33,18.23
ec424c72-547a-4157-ad84-632216e53006,Contest of Claws,LCC,24,2.97
ec4fb462-9226-43cb-862f-7467762e6c8b,Counterspell,WC01,ar69,4.99
ec50c1c3-885e-47d3-ada7-cc0edbf09df1,Inkmoth Nexus,MBS,145,13.07
ec51044f-90da-4ed4-86a4-3b622ab00871,Groundbreaker,PLST,PLC-148,1.89
ec59ed99-ce40-489a-b776-8874bec60393,Trash for Treasure,MRD,109,1.36
ec5e2680-8b42-4571-ab45-4936aec51901,"Kellan, the Fae-Blooded // Birthright Boon",WOE,230,4.52
ec5fe7d0-b444-4488-b058-f3916e404cac,Chittering Dispatcher,M3C,63,1.94
ec608a49-0bc3-434e-a084-ad637b08e438,Marauding Raptor,PM20,150p,1.52
ec609036-dfbf-47de-9a3a-762aea4196d4,Lapse of Certainty,CON,9,1.65
ec65904f-c0dd-45ab-a85a-af4a6a631e11,Tember City,OPCA,79,6.00
ec66d2fe-fb19-4aac-8a3c-dcf391e423c5,Lembas,LTR,694,6.15
ec6889e2-14ad-4193-9272-c1c758f61724,"Hawkeye, Bowslinger",MSC,596,2.00
ec6d3402-eed6-44be-a572-9ec0678af403,Campsite Cuisine,FIC,464,15.83
ec6f0e0e-c49e-4d4b-8058-78302fb8a174,Folio of Fancies,PELD,46p,3.65
ec6f4542-b5ca-4464-afc6-8bada09b7f6c,Grave Titan,PLST,C14-145,1.02
ec73bc43-aae6-499f-bb48-b88c375f0ce3,Warg Rider,LTR,831,16.97
ec750874-33fb-44d6-915e-ba0ece9bef74,Command Tower,SLD,1666,8.52
ec75b840-420d-4512-a74a-d70f19be0085,Temple Garden // Temple Garden,ECL,351,11.76
ec75efaf-34d9-4ea1-979d-afa95f4cdcb8,Bloodforged Battle-Axe,PIP,481,1.56
ec76d618-9e92-438c-9fbc-16994b805511,Caldera Pyremaw,TDC,73,3.35
ec79e35f-9e78-462d-8b71-4f044e2eff90,"Barrin, Master Wizard",USG,63,3.95
ec7ad4d6-e07c-477b-ba8d-630867a08603,Order of the Ebon Hand,PTC,gb42a,1.49
ec7bd155-1dd6-4fc3-870f-e0905f8c6d42,Heroic Sacrifice,MSC,18,3.21
ec7eff10-4e4e-44f0-aa2b-f6c0f5e2edb8,Fire Covenant,SLD,1796,4.76
ec840840-36d2-419e-9ed8-0635a225f0df,Wurm,TCM2,17,9.46
ec898bc9-9ab8-4394-8c4c-8d652f313919,Anger of the Gods,SLD,113,2.06
ec89ee13-34ef-41c8-8fe4-0a6b21df2032,Volrath's Shapeshifter,STH,48,12.44
ec8bf526-1260-40a1-b007-10ff9340f10b,Fyndhorn Elves,CMR,678,7.20
ec8f372a-d8c7-4f5d-a91d-ec7e5eb17104,Orochi Soul-Reaver,OTC,22,13.29
ec924d56-d1d9-4226-9e73-cfcc5ab4f708,Arcane Signet,MSC,194,1.49
ec92bcce-cdb0-4e20-b2ab-0f659358e8d6,Isochron Scepter,MB2,96,9.10
ec9301c7-142b-4e48-8345-dc9ac3ca2f5b,Power Leak,CED,72,2.89
ec9451d7-adec-4199-9a95-44b91ebf8681,Plains,WC02,bk331a,5.48
ec9b9895-1c96-43e6-87b1-7601ed36ac8c,Voracious Hydra,PM20,200p,4.76
ec9c84db-cf45-43e1-b38f-8bbf53cf088b,Rising Waters,NEM,38,1.97
ec9d5049-c1a6-4186-952e-bd7481b1974a,Elvish Promenade,LRW,208,10.61
ec9df172-9fdb-4b0c-a23a-865b83c8fa40,Broadside Bombardiers,LCC,54,6.36
ec9f97a2-b04e-418b-89c7-1c019288f27a,Mercenary Knight,POR,99,3.20
eca05fe2-f203-4e7c-ae90-41f1f2ae94cb,"Spider-Man 2099, Miguel O'Hara",SPE,8,7.56
eca2b290-a59b-4961-8e06-78d73fcd0b58,Recall,PTC,shr24,2.31
eca605c0-6270-4238-bb77-0bbfd7568807,Seedguide Ash,LRW,235,2.84
eca9ae7b-a6d9-43ea-92d4-0110fd6643a7,Sol Ring,MOC,381,1.62
eca9f8ae-838f-4a9c-9341-38e39da68926,"Sokenzan, Crucible of Defiance",NEO,504,3.38
ecaa8272-a83a-449d-a574-d8d6354d0bb5,Pestilence,30A,117,5.16
ecb01acc-8302-426f-a22c-47fe4864f3d4,Seeker of Skybreak,MB2,213,9.17
